domain;rule_id;rule_type;rule_status;rule_priority;family_code;family_kind;family_id;family_score;retained;question_type;reasoning_trap;predicted_difficulty;priority;candidate_family_status;twin_group_id;twin_type;concept_tested;redundancy_group_id;family_rationale
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;LCBFT-R-004-F5;2;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-LCBFT-R-004;FALSE_TRUE;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
LCBFT;LCBFT-R-004;OBLIGATION;draft;HIGH;F12;MISSING_INFORMATION;LCBFT-R-004-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article L.561-5-1 = Recueil d'informations sur l'objet et la nature de la relation d'affaires;RG-LCBFT-ARTICLE-L-561-5-1-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F1;FACT_RECALL;LCBFT-R-005-F1;3;True;fact;NONE;2;HIGH;blocked;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;règle de type DEFINITION : elle porte un élément restituable exactement (définition, seuil, délai ou périmètre)
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F2;QUALIFICATION;;1;False;qualification;NONE;4;CRITICAL;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;une définition s'applique mal seule : la qualification dépendrait d'une règle d'obligation qu'il faudrait joindre
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;aucune computation réelle : un calcul serait fabriqué pour la question
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F4;FALSE_PREMISE;LCBFT-R-005-F4;3;True;false_premise;FALSE_THRESHOLD;4;CRITICAL;blocked;TG-LCBFT-R-005;FALSE_TRUE;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;1 affirmation(s) fausse(s) déjà identifiée(s) sur cette règle : la prémisse est prête à être réfutée, sous réserve de vérifier l'absence
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;LCBFT-R-005-F5;3;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-LCBFT-R-005;FALSE_TRUE;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;règle sans branche : une réponse conditionnelle serait un artifice
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;HIGH;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;aucun régime voisin : la confusion ne serait pas plausible
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;LCBFT-R-005-F11;2;True;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;blocked;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;1 affirmation(s) négative(s) identifiée(s), aucune encore vérifiée absente : la famille est prête mais pas sourçable
LCBFT;LCBFT-R-005;DEFINITION;draft;CRITICAL;F12;MISSING_INFORMATION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Articles L.561-2-2 et R.561-1 et suivants = Identification du bénéficiaire effectif;RG-LCBFT-ARTICLES-L-561-2-2-ET-R-DEFINITION;la donnée manquante serait difficile à nommer précisément : la demande d'information resterait vague
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F1;FACT_RECALL;LCBFT-R-006-F1;2;True;fact;NONE;2;HIGH;blocked;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F2;QUALIFICATION;LCBFT-R-006-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F4;FALSE_PREMISE;LCBFT-R-006-F4;2;True;false_premise;SCOPE_CONFUSION;4;CRITICAL;blocked;TG-LCBFT-R-006;SCOPE_TWIN;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;2 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;LCBFT-R-006-F5;2;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-LCBFT-R-006;SCOPE_TWIN;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F8;TEMPORAL;LCBFT-R-006-F8;2;True;fact;TEMPORAL_CONFUSION;4;HIGH;blocked;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;piège de confusion temporelle documenté sur cette règle
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;not_retained;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
LCBFT;LCBFT-R-006;OBLIGATION;draft;CRITICAL;F12;MISSING_INFORMATION;LCBFT-R-006-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;HIGH;blocked;;;Article L.561-6 = Vigilance constante pendant toute la relation d'affaires;RG-LCBFT-ARTICLE-L-561-6-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F1;FACT_RECALL;LCBFT-R-007-F1;2;True;fact;NONE;2;HIGH;blocked;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F2;QUALIFICATION;LCBFT-R-007-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F4;FALSE_PREMISE;LCBFT-R-007-F4;2;True;false_premise;CONCEPT_CONFLATION;4;CRITICAL;blocked;TG-LCBFT-R-007;FALSE_TRUE;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;2 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;LCBFT-R-007-F5;2;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-LCBFT-R-007;FALSE_TRUE;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;HIGH;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;not_retained;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
LCBFT;LCBFT-R-007;OBLIGATION;draft;CRITICAL;F12;MISSING_INFORMATION;LCBFT-R-007-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;HIGH;blocked;;;Article L.561-10 = Mesures de vigilance renforcée;RG-LCBFT-ARTICLE-L-561-10-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F1;FACT_RECALL;LCBFT-R-008-F1;3;True;fact;NONE;2;HIGH;blocked;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;règle de type CLASSIFICATION : elle porte un élément restituable exactement (définition, seuil, délai ou périmètre)
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F2;QUALIFICATION;LCBFT-R-008-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;3;CRITICAL;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;aucune computation réelle : un calcul serait fabriqué pour la question
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F4;FALSE_PREMISE;LCBFT-R-008-F4;2;True;false_premise;OVERGENERALIZATION;4;CRITICAL;blocked;TG-LCBFT-R-008;EXCEPTION_TWIN;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;3 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;LCBFT-R-008-F5;2;True;true_premise_adversarial;NONE;4;HIGH;blocked;TG-LCBFT-R-008;EXCEPTION_TWIN;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;HIGH;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;CRITICAL;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;règle sans branche : une réponse conditionnelle serait un artifice
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;HIGH;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F9;CROSS_REGULATORY;LCBFT-R-008-F9;2;True;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;blocked;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;régime(s) voisin(s) plausible(s) : DORA — la confusion est juridiquement crédible
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;CRITICAL;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;CRITICAL;not_retained;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;aucune affirmation négative documentée : il n'y a rien à nier
LCBFT;LCBFT-R-008;CLASSIFICATION;draft;CRITICAL;F12;MISSING_INFORMATION;LCBFT-R-008-F12;3;True;calibrated_abstention;MISSING_INFORMATION;4;HIGH;blocked;;;Articles L.561-10 et R.561-18 = Traitement des personnes politiquement exposées;RG-LCBFT-ARTICLES-L-561-10-ET-R-5-CLASSIFICATION;règle de type CLASSIFICATION : on peut nommer exactement la donnée qui manque pour conclure
LCBFT;LCBFT-R-009;OBLIGATION;draft;CRITICAL;F1;FACT_RECALL;LCBFT-R-009-F1;2;True;fact;NONE;2;HIGH;blocked;;;Article L.561-15 = Déclaration de soupçon à Tracfin;RG-LCBFT-ARTICLE-L-561-15-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
LCBFT;LCBFT-R-009;OBLIGATION;draft;CRITICAL;F2;QUALIFICATION;LCBFT-R-009-F2;3;True;qualification;NONE;4;CRITICAL;blocked;;;Article L.561-15 = Déclaration de soupçon à Tracfin;RG-LCBFT-ARTICLE-L-561-15-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
